               15401947.60     4990518.68   35
               15401583.35     4990499.70   35
               15401277.85     4990461.29   35
               15400981.14     4990391.85   35
               15400704.41     4990279.80   35
               15400288.49     4989974.76   35
               15399919.63     4989588.66   35
               15394677.35     4996971.22   36
               15395029.52     4996828.20   36
               15395381.86     4996685.70   36
               15395734.68     4996544.18   36
               15396088.31     4996404.12   36
               15396443.07     4996265.98   36
               15396799.27     4996130.23   36
               15397157.23     4995997.35   36
               15397503.00     4995873.51   36
               15397851.01     4995757.08   36
               15398201.92     4995652.31   36
               15398556.41     4995563.44   36
               15398915.13     4995494.71   36
               15399310.31     4995444.74   36
               15399708.24     4995410.78   36
               15400106.35     4995379.81   36
               15400502.05     4995338.82   36
               15400892.75     4995274.80   36
               15401245.24     4995187.54   36
               15401592.54     4995077.12   36
               15401936.24     4994950.64   36
               15402277.95     4994815.21   36
               15402619.25     4994677.92   36
               15402994.25     4994532.02   36
               15403370.10     4994391.46   36
               15403746.67     4994255.18   36
               15404123.84     4994122.08   36
               15404501.46     4993991.09   36
               15404879.40     4993861.12   36
               15403780.71     4990311.21   37
               15404011.75     4989992.94   37
               15404234.27     4989669.99   37
               15404439.92     4989337.34   37
               15404631.02     4988974.20   37
               15404800.37     4988599.30   37
               15404954.29     4988216.43   37
               15405099.13     4987829.41   37
               15405240.79     4987439.88   37
               15405380.05     4987050.40   37
               15405517.55     4986660.92   37
               15405653.90     4986271.37   37
               15405789.73     4985881.68   37
               15401865.87     4992981.50   38
               15402211.57     4993037.77   38
               15402557.07     4993095.65   38
               15402902.38     4993156.80   38
               15403247.48     4993222.91   38
               15403592.37     4993295.65   38
               15403968.03     4993386.18   38
               15404336.41     4993497.64   38
               15404691.05     4993641.22   38
               15405090.73     4993861.48   38
               15405475.82     4994112.44   38
               15405538.61     4995651.78   39
               15405153.37     4995638.33   39
               15404768.52     4995620.85   39
               15404384.18     4995595.28   39
               15404000.45     4995557.54   39
               15403637.09     4995505.96   39
               15403278.46     4995431.88   39
               15402966.44     4995342.84   39
               15402659.59     4995235.89   39
               15402356.12     4995116.98   39
               15402054.22     4994992.07   39
               15404785.22     5004290.95   40
               15404581.48     5003947.47   40
               15404383.25     5003602.81   40
               15404196.05     5003255.63   40
               15404025.38     5002904.60   40
               15403876.74     5002548.39   40
